user_id;birth_date;gender;loyalty_tier
USR-1000;2005-11-07;M;Bronze
USR-1001;2010-10-25;M;Bronze
USR-1002;2005-01-11;F;Bronze
USR-1003;1997-03-20;M;Silver
USR-1004;2006-05-18;M;Bronze
USR-1005;1996-12-23;M;Silver
USR-1006;2005-01-18;F;Bronze
USR-1007;2005-03-19;M;Bronze
USR-1008;2012-05-25;F;Gold
USR-1009;2005-12-10;M;Silver
USR-1010;2003-05-20;M;Gold
USR-1011;2004-10-26;M;Gold
USR-1012;2007-03-08;M;Gold
USR-1013;2005-06-24;M;Silver
USR-1014;2003-04-18;M;Bronze
USR-1015;1997-05-03;M;Bronze
USR-1016;1997-06-07;M;Bronze
USR-1017;2004-06-25;F;Bronze
USR-1018;1996-07-01;M;Bronze
USR-1019;2005-02-16;M;Silver
USR-1020;2004-10-11;M;Bronze
USR-1021;2005-12-09;M;Bronze
USR-1022;1996-05-14;M;Silver
USR-1023;2007-03-28;M;Silver
USR-1024;2003-05-23;M;Bronze
USR-1025;2004-10-10;M;Bronze
USR-1026;1998-08-22;M;Silver
USR-1027;2010-09-01;M;Bronze
USR-1028;2005-09-01;M;Silver
USR-1029;2005-01-26;M;Gold
USR-1030;1996-11-19;F;Bronze
USR-1031;2005-05-16;M;Bronze
USR-1032;2005-09-25;M;Bronze
USR-1033;1996-11-25;M;Gold
USR-1034;1996-07-15;M;Silver
USR-1035;2005-05-10;M;Silver
USR-1036;1996-09-26;M;Silver
USR-1037;2007-01-21;F;Bronze
USR-1038;2007-12-03;M;Gold
USR-1039;1996-03-24;M;Gold
USR-1040;1998-06-14;M;Bronze
USR-1041;2007-09-02;M;Bronze
USR-1042;2002-01-15;M;Platinum
USR-1043;2012-01-10;M;Bronze
USR-1044;2010-07-27;M;Bronze
USR-1045;2007-12-13;M;Bronze
USR-1046;2006-03-04;M;Bronze
USR-1047;2007-02-13;M;Bronze
USR-1048;2010-04-07;M;Gold
USR-1049;2007-08-12;M;Bronze
USR-1050;2003-08-23;M;Bronze
USR-1051;2006-10-06;M;Bronze
USR-1052;1993-05-16;M;Bronze
USR-1053;2005-05-04;M;Silver
USR-1054;2008-04-20;F;Gold
USR-1055;2006-10-03;M;Bronze
USR-1056;2005-07-24;M;Silver
USR-1057;2006-12-23;M;Silver
USR-1058;2010-07-14;M;Bronze
USR-1059;2005-02-05;M;Silver
USR-1060;2005-12-12;F;Gold
USR-1061;2005-10-25;F;Gold
USR-1062;2006-04-02;F;Bronze
USR-1063;2006-09-21;M;Bronze
USR-1064;1993-09-14;M;Bronze
USR-1065;2010-02-20;M;Bronze
USR-1066;1996-05-16;M;Bronze
USR-1067;2012-05-25;M;Gold
USR-1068;2009-11-08;M;Silver
USR-1069;2005-01-04;M;Bronze
USR-1070;2003-11-06;M;Bronze
USR-1071;2004-10-12;M;Bronze
USR-1072;2010-01-05;F;Gold
USR-1073;2012-04-14;M;Silver
USR-1074;2004-09-08;M;Gold
USR-1075;2007-12-03;M;Silver
USR-1076;2006-08-20;M;Gold
USR-1077;2006-04-16;F;Silver
USR-1078;2006-11-03;M;Silver
USR-1079;1994-12-03;M;Bronze
USR-1080;2005-06-13;M;Bronze
USR-1081;2009-02-02;M;Gold
USR-1082;2005-06-14;M;Platinum
USR-1083;1997-05-20;M;Gold
USR-1084;2007-03-08;M;Gold
USR-1085;2003-09-09;M;Silver
USR-1086;2010-05-13;M;Silver
USR-1087;2012-10-26;M;Bronze
USR-1088;1996-01-21;M;Bronze
USR-1089;2006-09-07;M;Silver
USR-1090;2012-09-06;F;Bronze
USR-1091;2000-08-15;M;Bronze
USR-1092;2003-01-13;F;Gold
USR-1093;2005-05-18;M;Bronze
USR-1094;2007-10-23;M;Silver
USR-1095;2005-04-07;M;Bronze
USR-1096;2006-05-09;F;Platinum
USR-1097;2011-06-13;M;Silver
USR-1098;2005-07-08;M;Bronze
USR-1099;1991-06-20;M;Bronze
USR-1100;2005-02-21;M;Bronze
USR-1101;2003-08-27;F;Bronze
USR-1102;2005-06-04;M;Bronze
USR-1103;2010-10-21;M;Bronze
USR-1104;2003-05-09;M;Gold
USR-1105;2011-03-02;M;Bronze
USR-1106;2009-10-07;F;Gold
USR-1107;2010-02-10;F;Silver
USR-1108;2004-02-07;F;Bronze
USR-1109;2009-02-26;M;Bronze
USR-1110;2005-06-21;M;Platinum
USR-1111;2007-03-03;M;Silver
USR-1112;2007-08-20;M;Bronze
USR-1113;2008-11-16;M;Gold
USR-1114;1997-04-28;M;Silver
USR-1115;2003-12-28;M;Silver
USR-1116;2005-11-11;M;Bronze
USR-1117;2007-01-08;M;Bronze
USR-1118;2010-05-13;M;Bronze
USR-1119;2007-09-19;M;Silver
USR-1120;2004-12-09;M;Silver
USR-1121;2004-03-13;M;Bronze
USR-1122;1992-06-10;M;Silver
USR-1123;2007-06-16;M;Bronze
USR-1124;2004-09-12;M;Silver
USR-1125;2006-10-25;M;Bronze
USR-1126;2005-02-20;M;Bronze
USR-1127;2004-08-21;M;Silver
USR-1128;1997-07-06;M;Bronze
USR-1129;1996-07-01;M;Bronze
USR-1130;2012-10-16;F;Silver
USR-1131;2005-03-03;M;Bronze
USR-1132;2005-04-10;M;Silver
USR-1133;1998-08-14;M;Bronze
USR-1134;2011-08-23;M;Platinum
USR-1135;1998-12-26;M;Bronze
USR-1136;2010-09-05;M;Platinum
USR-1137;2005-10-12;M;Silver
USR-1138;2005-04-22;M;Gold
USR-1139;1996-03-10;M;Bronze
USR-1140;2008-07-07;M;Gold
USR-1141;2005-09-07;M;Bronze
USR-1142;2004-02-23;F;Bronze
USR-1143;1994-09-06;M;Bronze
USR-1144;1997-01-26;M;Bronze
USR-1145;1996-10-04;F;Bronze
USR-1146;2008-01-06;M;Silver
USR-1147;2009-04-20;M;Gold
USR-1148;2005-10-27;M;Bronze
USR-1149;2005-09-25;F;Platinum
USR-1150;1993-03-21;M;Bronze
USR-1151;2010-09-22;M;Bronze
USR-1152;2010-01-22;M;Bronze
USR-1153;2010-01-07;M;Bronze
USR-1154;2007-09-10;M;Silver
USR-1155;2005-01-11;M;Bronze
USR-1156;2005-06-13;M;Bronze
USR-1157;2004-04-23;M;Bronze
USR-1158;2005-12-28;M;Silver
USR-1159;2011-03-11;M;Gold
USR-1160;2007-12-23;F;Bronze
USR-1161;2010-04-09;M;Bronze
USR-1162;2005-04-07;M;Silver
USR-1163;2006-04-06;M;Bronze
USR-1164;2007-01-05;M;Silver
USR-1165;2004-02-10;M;Bronze
USR-1166;1994-09-15;M;Bronze
USR-1167;1999-11-15;M;Bronze
USR-1168;1996-01-28;M;Silver
USR-1169;2006-11-09;M;Gold
USR-1170;2005-06-23;M;Silver
USR-1171;1998-11-25;M;Bronze
USR-1172;2006-06-10;M;Bronze
USR-1173;2005-01-20;M;Silver
USR-1174;2004-10-22;M;Silver
USR-1175;2007-01-28;M;Bronze
USR-1176;2008-09-26;M;Silver
USR-1177;2005-04-02;M;Silver
USR-1178;2005-01-27;M;Platinum
USR-1179;2005-02-08;M;Gold
USR-1180;2005-04-20;M;Silver
USR-1181;2005-09-12;M;Bronze
USR-1182;2010-06-13;M;Bronze
USR-1183;2005-01-05;M;Silver
USR-1184;1997-02-13;M;Silver
USR-1185;2006-10-04;M;Silver
USR-1186;2010-07-10;F;Bronze
USR-1187;1998-11-10;M;Bronze
USR-1188;2008-12-23;M;Gold
USR-1189;1993-11-14;F;Gold
USR-1190;2005-08-24;M;Bronze
USR-1191;2010-01-27;M;Silver
USR-1192;1995-03-05;M;Gold
USR-1193;2003-06-06;F;Bronze
USR-1194;2008-10-19;M;Platinum
USR-1195;2012-08-16;M;Bronze
USR-1196;2008-06-16;M;Bronze
USR-1197;2005-12-20;M;Bronze
USR-1198;2011-06-22;M;Silver
USR-1199;2010-09-27;M;Bronze
USR-1200;2008-02-01;M;Platinum
USR-1201;2003-04-10;M;Bronze
USR-1202;2006-08-28;M;Silver
USR-1203;1994-06-17;F;Gold
USR-1204;2005-09-20;M;Silver
USR-1205;2010-02-07;M;Bronze
USR-1206;2002-11-06;F;Gold
USR-1207;2010-09-11;M;Bronze
USR-1208;2010-10-24;F;Silver
USR-1209;2005-02-16;M;Bronze
USR-1210;2000-01-25;F;Platinum
USR-1211;1993-11-08;F;Silver
USR-1212;2010-09-27;M;Silver
USR-1213;2006-10-25;M;Bronze
USR-1214;2005-02-11;F;Gold
USR-1215;2005-05-28;M;Silver
USR-1216;2009-02-27;M;Bronze
USR-1217;2005-12-21;M;Bronze
USR-1218;2002-10-11;M;Bronze
USR-1219;2007-11-28;M;Bronze
USR-1220;1995-11-14;M;Silver
USR-1221;2003-08-25;M;Bronze
USR-1222;2005-05-09;F;Bronze
USR-1223;1998-04-06;M;Silver
USR-1224;2006-04-02;M;Bronze
USR-1225;2010-03-01;M;Silver
USR-1226;2001-03-22;M;Bronze
USR-1227;2005-09-01;M;Bronze
USR-1228;2005-09-11;M;Bronze
USR-1229;1997-07-06;M;Gold
USR-1230;2011-02-28;M;Silver
USR-1231;1997-10-22;M;Silver
USR-1232;2006-10-02;M;Gold
USR-1233;1996-01-16;M;Silver
USR-1234;2002-09-18;M;Silver
USR-1235;2005-04-03;M;Bronze
USR-1236;2007-07-16;M;Bronze
USR-1237;2005-03-24;M;Bronze
USR-1238;2006-09-16;M;Silver
USR-1239;2005-12-15;M;Bronze
USR-1240;2004-07-22;M;Silver
USR-1241;1995-03-09;M;Silver
USR-1242;2002-05-19;M;Bronze
USR-1243;2001-03-09;M;Bronze
USR-1244;2004-01-23;M;Bronze
USR-1245;2009-04-03;M;Silver
USR-1246;2005-06-08;M;Bronze
USR-1247;2011-01-04;F;Gold
USR-1248;2006-09-14;M;Bronze
USR-1249;2005-03-17;F;Bronze
USR-1250;2011-03-27;M;Bronze
USR-1251;2006-08-10;M;Silver
USR-1252;2010-04-09;M;Silver
USR-1253;2011-06-22;M;Silver
USR-1254;2011-12-21;F;Silver
USR-1255;2003-12-12;M;Bronze
USR-1256;2004-12-23;M;Bronze
USR-1257;2012-10-21;M;Bronze
USR-1258;2005-09-08;M;Silver
USR-1259;2010-05-01;F;Bronze
USR-1260;2010-04-27;F;Bronze
USR-1261;2006-04-15;M;Silver
USR-1262;2010-05-01;M;Bronze
USR-1263;2005-01-05;M;Gold
USR-1264;2010-09-24;M;Bronze
USR-1265;2005-06-24;M;Bronze
USR-1266;1996-07-19;M;Silver
USR-1267;2010-11-09;M;Bronze
USR-1268;2003-05-04;M;Bronze
USR-1269;2010-07-12;M;Bronze
USR-1270;1996-05-01;F;Bronze
USR-1271;1996-03-13;F;Bronze
USR-1272;2008-10-13;M;Silver
USR-1273;2008-04-01;M;Platinum
USR-1274;2011-12-08;M;Gold
USR-1275;2010-01-01;M;Silver
USR-1276;1996-01-17;M;Gold
USR-1277;2006-04-16;M;Silver
USR-1278;1991-12-22;F;Bronze
USR-1279;2005-03-14;M;Silver
USR-1280;2004-04-09;M;Bronze
USR-1281;1996-07-13;F;Bronze
USR-1282;2006-09-06;M;Silver
USR-1283;2003-11-17;M;Silver
USR-1284;2003-04-19;M;Gold
USR-1285;2003-06-13;M;Bronze
USR-1286;2004-05-07;M;Gold
USR-1287;2005-03-06;M;Bronze
USR-1288;2005-06-18;M;Bronze
USR-1289;2005-10-23;M;Silver
USR-1290;1993-04-18;F;Silver
USR-1291;2005-05-05;F;Platinum
USR-1292;1997-08-22;M;Bronze
USR-1293;2005-04-11;M;Gold
USR-1294;2005-12-06;M;Bronze
USR-1295;2010-12-24;M;Silver
USR-1296;2006-10-15;M;Bronze
USR-1297;2006-11-24;M;Gold
USR-1298;2011-12-12;M;Gold
USR-1299;2006-04-04;M;Bronze
USR-1300;2006-03-14;M;Gold
USR-1301;2004-11-13;M;Bronze
USR-1302;2006-04-16;M;Silver
USR-1303;2005-12-07;M;Bronze
USR-1304;2011-02-27;M;Bronze
USR-1305;1996-01-25;M;Bronze
USR-1306;2007-05-11;M;Platinum
USR-1307;2005-06-28;M;Bronze
USR-1308;2004-06-15;M;Bronze
USR-1309;2010-01-17;F;Bronze
USR-1310;2010-10-08;F;Gold
USR-1311;2009-11-18;M;Bronze
USR-1312;2004-09-03;M;Bronze
USR-1313;2009-09-14;M;Bronze
USR-1314;2006-04-25;M;Bronze
USR-1315;2005-04-17;M;Bronze
USR-1316;1997-08-28;M;Silver
USR-1317;1995-09-08;M;Gold
USR-1318;2005-03-09;M;Bronze
USR-1319;2010-04-26;M;Silver
USR-1320;2008-09-20;M;Platinum
USR-1321;2012-03-08;M;Bronze
USR-1322;2012-09-18;M;Silver
USR-1323;2006-10-08;F;Bronze
USR-1324;2010-07-27;F;Gold
USR-1325;2010-07-14;M;Gold
USR-1326;2010-07-27;M;Bronze
USR-1327;1994-01-08;M;Silver
USR-1328;1993-09-16;F;Bronze
USR-1329;2009-06-24;F;Bronze
USR-1330;1995-02-21;M;Platinum
USR-1331;2009-09-08;F;Bronze
USR-1332;2005-04-24;F;Silver
USR-1333;2010-12-08;M;Silver
USR-1334;2005-08-16;M;Silver
USR-1335;2007-09-27;M;Silver
USR-1336;1993-02-06;M;Bronze
USR-1337;1996-10-07;M;Bronze
USR-1338;2010-01-21;M;Bronze
USR-1339;1992-11-15;M;Silver
USR-1340;1995-01-02;M;Bronze
USR-1341;2007-08-17;F;Gold
USR-1342;1996-12-17;M;Bronze
USR-1343;2004-12-21;M;Silver
USR-1344;1996-03-06;M;Bronze
USR-1345;2002-12-01;F;Silver
USR-1346;2008-01-20;M;Silver
USR-1347;2012-06-23;M;Gold
USR-1348;2004-11-10;M;Bronze
USR-1349;2007-09-25;M;Silver
USR-1350;1997-11-02;M;Platinum
USR-1351;2008-07-12;M;Bronze
USR-1352;1995-04-12;M;Silver
