user_id;birth_date;gender;loyalty_tier
USR-2000;1995-10-05;M;Bronze
USR-2001;1996-07-11;M;Silver
USR-2002;2009-07-25;M;Silver
USR-2003;2010-12-04;M;Standard
USR-2004;1996-03-13;M;Gold
USR-2005;2005-08-10;M;Bronze
USR-2006;1996-07-02;M;Bronze
USR-2007;2004-02-12;M;Bronze
USR-2008;2007-04-07;M;Standard
USR-2009;2004-12-14;F;Silver
USR-2010;2010-12-23;M;Standard
USR-2011;1996-11-25;M;Bronze
USR-2012;2009-10-09;M;Standard
USR-2013;1994-03-16;M;Standard
USR-2014;2010-07-28;M;Gold
USR-2015;1996-10-18;M;Silver
USR-2016;2012-10-27;M;Silver
USR-2017;2005-05-01;M;Bronze
USR-2018;1997-11-22;M;Silver
USR-2019;2005-06-07;M;Standard
USR-2020;1996-03-15;M;Bronze
USR-2021;2005-04-21;M;Standard
USR-2022;2010-12-01;M;Gold
USR-2023;1994-01-27;M;Silver
USR-2024;2004-07-06;M;Standard
USR-2025;1998-04-25;M;Standard
USR-2026;2010-02-14;F;Silver
USR-2027;2010-02-20;M;Gold
USR-2028;2011-01-02;F;Standard
USR-2029;2002-05-13;M;Standard
USR-2030;2010-07-17;M;Standard
USR-2031;2005-09-25;M;Bronze
USR-2032;2010-06-01;M;Silver
USR-2033;1993-08-02;F;Bronze
USR-2034;2010-06-16;M;Bronze
USR-2035;2005-07-21;M;Bronze
USR-2036;1997-08-05;F;Silver
USR-2037;2003-02-02;M;Bronze
USR-2038;2010-05-25;M;Standard
USR-2039;2004-05-02;M;Bronze
USR-2040;1996-05-03;M;Standard
USR-2041;2007-06-21;M;Standard
USR-2042;1995-02-12;M;VIP
USR-2043;1996-11-14;M;Silver
USR-2044;2010-08-03;M;Bronze
USR-2045;2010-03-23;M;Standard
USR-2046;2008-06-06;F;Bronze
USR-2047;2010-06-04;M;Standard
USR-2048;1993-05-15;M;Standard
USR-2049;2004-11-10;M;Standard
USR-2050;2008-08-11;M;Standard
USR-2051;2010-08-02;F;Gold
USR-2052;2012-02-28;F;Standard
USR-2053;2004-10-14;M;Bronze
USR-2054;2004-08-04;M;Gold
USR-2055;2005-04-18;M;Standard
USR-2056;2010-07-07;M;Standard
USR-2057;2012-04-02;M;Bronze
USR-2058;2010-03-14;M;Bronze
USR-2059;2012-09-09;M;Standard
USR-2060;2010-05-09;M;Bronze
USR-2061;2004-01-11;M;Silver
USR-2062;2011-01-01;M;Gold
USR-2063;2010-04-08;M;Standard
USR-2064;2005-11-24;M;Standard
USR-2065;2004-11-18;M;Bronze
USR-2066;2004-12-28;M;VIP
USR-2067;2006-01-11;F;Standard
USR-2068;1996-07-27;M;Standard
USR-2069;1996-12-02;M;Bronze
USR-2070;2006-04-12;M;Standard
USR-2071;2011-08-05;M;Bronze
USR-2072;2005-09-08;F;Bronze
USR-2073;1999-07-08;M;Standard
USR-2074;2006-06-22;M;Bronze
USR-2075;2003-08-27;M;Bronze
USR-2076;2005-07-19;F;Standard
USR-2077;2012-06-07;M;Gold
USR-2078;2006-09-09;M;Gold
USR-2079;2004-06-21;M;Silver
USR-2080;1993-07-17;M;Standard
USR-2081;1996-03-16;M;Bronze
USR-2082;2004-04-24;M;Gold
