user_id;birth_date;gender;loyalty_tier
USR-2000;2005-12-18;M;Standard
USR-2001;2004-05-13;M;Standard
USR-2002;2010-07-04;F;Silver
USR-2003;2005-04-03;F;Standard
USR-2004;2009-12-09;M;VIP
USR-2005;2010-02-28;M;Standard
USR-2006;2002-02-18;M;Standard
USR-2007;1996-10-19;M;Bronze
USR-2008;2005-08-05;M;Standard
USR-2009;2005-06-08;M;Bronze
USR-2010;2005-11-25;F;Gold
USR-2011;2003-11-04;M;Standard
USR-2012;2009-09-24;F;Standard
USR-2013;2009-08-09;M;Gold
USR-2014;1996-01-26;M;Silver
USR-2015;2001-05-01;M;Standard
USR-2016;2010-10-24;M;Bronze
USR-2017;1996-05-02;M;Standard
USR-2018;2005-04-05;M;Bronze
USR-2019;2006-04-15;M;Bronze
USR-2020;2004-01-25;M;Standard
USR-2021;2007-05-11;M;Standard
USR-2022;2004-02-22;F;Silver
USR-2023;2009-12-04;M;Standard
USR-2024;2001-09-02;M;Standard
USR-2025;2005-10-17;M;Standard
USR-2026;1998-01-09;M;Silver
USR-2027;2007-01-08;M;Silver
USR-2028;1997-05-14;M;Bronze
USR-2029;2010-11-25;M;Gold
USR-2030;2005-07-22;M;Bronze
USR-2031;1995-02-09;M;Bronze
USR-2032;2004-02-18;M;Bronze
USR-2033;2006-11-11;M;Standard
USR-2034;2005-08-15;F;Gold
USR-2035;2008-10-25;F;Bronze
USR-2036;2000-08-07;M;Standard
USR-2037;2010-06-14;F;Standard
USR-2038;2005-04-06;M;Standard
USR-2039;2002-03-25;M;VIP
USR-2040;2006-05-05;M;Bronze
USR-2041;2005-10-11;M;Gold
USR-2042;2000-05-22;F;Silver
USR-2043;2005-07-04;M;Standard
USR-2044;2006-09-15;M;Standard
USR-2045;2007-02-11;F;Bronze
USR-2046;2004-10-05;M;Standard
USR-2047;2006-11-21;F;Standard
USR-2048;2005-02-23;M;Bronze
USR-2049;2005-01-21;M;Bronze
USR-2050;2006-02-02;M;Bronze
USR-2051;2006-01-12;M;Standard
USR-2052;2005-09-16;M;VIP
USR-2053;2002-06-21;M;Standard
USR-2054;2005-11-03;M;Standard
USR-2055;2006-05-05;M;Bronze
USR-2056;1997-07-08;M;Standard
USR-2057;2011-11-28;M;Bronze
USR-2058;2005-12-05;M;Silver
USR-2059;2008-03-19;M;Standard
USR-2060;2005-03-17;M;Silver
