user_id;birth_date;gender;loyalty_tier
USR-2000;2005-12-02;F;Bronze
USR-2001;2005-05-11;M;Silver
USR-2002;2008-06-26;M;Standard
USR-2003;1996-09-18;M;Bronze
USR-2004;2007-10-22;M;Bronze
USR-2005;2006-12-28;M;Standard
USR-2006;2003-01-24;F;Silver
USR-2007;2010-05-08;M;Gold
USR-2008;1998-06-02;M;Silver
USR-2009;1997-03-02;M;Standard
USR-2010;2006-06-17;M;Bronze
USR-2011;2006-03-06;M;Silver
USR-2012;2008-05-21;M;Silver
USR-2013;2006-11-25;F;Bronze
USR-2014;2005-08-03;M;Bronze
USR-2015;2005-10-19;M;Bronze
USR-2016;2011-11-02;M;Bronze
USR-2017;2006-10-28;M;Standard
USR-2018;2005-02-09;M;Bronze
USR-2019;2005-09-17;F;Standard
USR-2020;2004-08-19;M;Bronze
USR-2021;1996-05-28;M;Silver
USR-2022;2009-05-17;M;Bronze
USR-2023;2005-11-21;F;Standard
USR-2024;1997-08-10;M;Standard
USR-2025;1996-06-18;F;Silver
USR-2026;2003-11-01;M;Standard
USR-2027;2005-04-27;M;Standard
USR-2028;2004-04-06;M;Standard
USR-2029;2004-01-06;M;Standard
USR-2030;2005-08-12;M;Bronze
USR-2031;2007-12-21;F;Bronze
USR-2032;2005-06-15;F;Bronze
USR-2033;2010-08-08;F;Standard
USR-2034;1998-11-11;M;Gold
USR-2035;1996-12-20;M;Bronze
USR-2036;2005-04-14;M;Gold
USR-2037;2010-04-05;M;Standard
USR-2038;2005-07-20;M;Bronze
USR-2039;2004-06-14;F;Bronze
USR-2040;2009-05-19;M;Standard
USR-2041;1996-06-26;M;Standard
USR-2042;2010-07-01;M;Standard
USR-2043;2008-02-25;M;Silver
USR-2044;2001-01-21;M;Standard
USR-2045;2006-07-21;M;Standard
USR-2046;2005-03-20;M;Bronze
USR-2047;2006-04-23;M;Bronze
USR-2048;2011-03-01;M;Silver
USR-2049;2005-11-15;M;Silver
USR-2050;2006-11-14;M;Silver
USR-2051;2005-09-24;M;Bronze
USR-2052;1996-09-01;M;Gold
USR-2053;2003-11-23;M;Standard
USR-2054;2005-09-11;M;Gold
USR-2055;2005-10-18;M;Silver
USR-2056;2010-07-07;M;Standard
USR-2057;2005-09-03;M;Standard
USR-2058;2003-04-12;F;Standard
USR-2059;1996-02-18;M;Standard
USR-2060;1996-07-12;M;Silver
USR-2061;2007-11-05;M;Bronze
USR-2062;2007-07-17;M;Silver
USR-2063;2002-10-26;M;Bronze
USR-2064;2006-09-11;M;Bronze
USR-2065;2006-01-24;M;Standard
USR-2066;2000-09-25;M;Standard
USR-2067;2010-10-08;M;Bronze
USR-2068;2007-10-22;F;VIP
USR-2069;2004-03-20;M;Silver
USR-2070;2005-03-16;F;Bronze
USR-2071;2007-07-19;M;Silver
USR-2072;1996-08-11;F;Standard
USR-2073;2000-08-05;M;Bronze
USR-2074;2006-11-16;M;Standard
USR-2075;2009-10-26;M;Silver
USR-2076;2004-09-15;M;Standard
USR-2077;2007-11-18;M;Standard
USR-2078;1993-06-21;M;Bronze
USR-2079;2003-11-21;M;Standard
USR-2080;2005-12-04;M;Standard
USR-2081;2006-07-02;M;Standard
USR-2082;2006-09-14;M;Standard
USR-2083;2004-11-21;M;Standard
USR-2084;2006-10-25;M;Standard
USR-2085;2004-09-10;M;Bronze
USR-2086;2008-05-21;M;Bronze
USR-2087;2005-06-16;F;Standard
USR-2088;2005-02-08;M;Standard
USR-2089;2005-02-12;M;Gold
USR-2090;2009-02-22;M;Standard
USR-2091;2010-09-28;M;Silver
USR-2092;2005-10-17;M;Bronze
USR-2093;2005-02-01;M;Standard
USR-2094;2002-11-21;M;Standard
USR-2095;2006-06-19;M;Standard
USR-2096;1996-07-17;M;Standard
USR-2097;1996-09-22;M;Silver
USR-2098;2005-08-13;F;Bronze
USR-2099;2005-08-14;M;Bronze
USR-2100;2010-05-07;M;Standard
USR-2101;2005-03-06;M;Gold
USR-2102;1996-07-10;M;Bronze
USR-2103;2004-10-13;F;Silver
USR-2104;2005-05-01;M;Standard
USR-2105;1999-07-12;M;VIP
USR-2106;2011-04-26;M;Silver
USR-2107;2005-02-28;M;Silver
USR-2108;2003-02-02;M;Standard
USR-2109;2011-11-04;F;Standard
USR-2110;2010-01-11;M;Bronze
USR-2111;2005-01-21;M;VIP
USR-2112;2009-12-11;F;Standard
USR-2113;2005-05-22;M;Standard
