user_id;birth_date;gender;loyalty_tier
USR-2000;1996-10-14;M;Standard
USR-2001;2002-08-07;M;Standard
USR-2002;2012-04-10;M;Standard
USR-2003;2005-01-13;M;Bronze
USR-2004;2005-05-28;F;Standard
USR-2005;2005-05-02;M;Standard
USR-2006;1995-08-15;F;Standard
USR-2007;2005-04-16;M;Silver
USR-2008;2005-07-18;M;Standard
USR-2009;2006-01-12;M;Bronze
USR-2010;1997-09-23;M;Gold
USR-2011;2005-03-24;M;Standard
USR-2012;2002-09-04;M;Bronze
USR-2013;2005-11-18;M;Silver
USR-2014;2005-11-09;M;Bronze
USR-2015;2006-06-01;M;Bronze
USR-2016;1993-07-04;M;Standard
USR-2017;2006-04-23;M;Gold
USR-2018;1997-03-12;F;Bronze
USR-2019;1997-07-17;M;Bronze
USR-2020;2004-03-01;M;Bronze
USR-2021;2007-05-22;M;Standard
USR-2022;2002-10-08;M;Silver
USR-2023;2008-12-22;F;Standard
USR-2024;1995-07-20;M;Standard
USR-2025;2006-06-01;M;Bronze
USR-2026;2007-11-15;M;Silver
USR-2027;2000-10-04;F;Standard
USR-2028;2010-12-21;M;Silver
USR-2029;2010-01-09;M;Bronze
USR-2030;1998-10-03;M;Bronze
USR-2031;2005-06-18;M;Silver
USR-2032;2010-09-22;M;VIP
USR-2033;2010-05-07;M;Gold
USR-2034;2008-10-21;M;Standard
USR-2035;2005-09-10;F;Silver
USR-2036;1997-11-03;M;Gold
USR-2037;1996-10-02;F;Standard
USR-2038;2005-10-16;M;Standard
USR-2039;2010-06-03;M;Standard
USR-2040;1996-01-22;M;Silver
USR-2041;2012-11-15;F;Silver
USR-2042;2010-07-25;M;Bronze
USR-2043;1996-12-02;M;Standard
USR-2044;2006-01-05;M;Standard
USR-2045;2012-09-12;M;Bronze
USR-2046;2006-08-13;M;Standard
USR-2047;2007-10-27;F;Bronze
USR-2048;1996-12-07;M;Standard
USR-2049;2005-08-16;M;Silver
USR-2050;2003-12-27;M;Silver
USR-2051;2007-06-28;M;Bronze
USR-2052;1997-10-01;M;Bronze
USR-2053;2011-12-26;M;Silver
USR-2054;1997-06-04;M;Standard
USR-2055;2007-11-25;M;Bronze
USR-2056;2010-06-25;M;Gold
USR-2057;2005-05-11;F;Standard
USR-2058;2010-11-07;M;Standard
USR-2059;1994-08-08;M;Bronze
USR-2060;2005-03-04;M;Standard
USR-2061;2010-11-14;M;Standard
USR-2062;2012-08-14;M;Standard
USR-2063;2004-06-11;M;Standard
USR-2064;2010-05-09;M;Bronze
USR-2065;2008-10-28;M;Silver
USR-2066;2009-09-27;M;Standard
USR-2067;2003-02-21;F;Bronze
USR-2068;1996-09-12;M;Standard
USR-2069;2005-10-18;M;Bronze
USR-2070;1996-09-17;M;Bronze
USR-2071;1996-05-10;M;Standard
USR-2072;2006-03-18;M;Silver
USR-2073;2005-10-08;M;Silver
USR-2074;2007-01-08;F;Bronze
