user_id;birth_date;gender;loyalty_tier
USR-2000;2005-06-05;F;VIP
USR-2001;2005-01-19;M;Standard
USR-2002;2005-08-26;M;Standard
USR-2003;2005-10-10;M;Standard
USR-2004;2005-12-03;M;Gold
USR-2005;2005-09-04;M;Standard
USR-2006;2005-01-02;M;Standard
USR-2007;2009-07-02;F;Bronze
USR-2008;1996-02-13;M;Standard
USR-2009;2008-01-09;F;Gold
USR-2010;2007-05-10;F;Silver
USR-2011;2005-01-17;F;Silver
USR-2012;2005-05-10;M;Standard
USR-2013;2007-07-22;M;Standard
USR-2014;2010-09-19;M;Silver
USR-2015;2012-09-27;M;Silver
USR-2016;2004-09-09;M;Bronze
USR-2017;2009-04-18;M;Gold
USR-2018;2012-01-02;M;Silver
USR-2019;2002-01-21;M;Standard
USR-2020;2001-07-03;M;Silver
USR-2021;2005-03-24;M;Gold
USR-2022;2005-01-14;M;Standard
USR-2023;2010-07-26;M;Silver
USR-2024;2006-03-10;M;Standard
USR-2025;2005-01-03;M;Bronze
USR-2026;2001-08-07;F;Standard
USR-2027;2011-02-17;F;Silver
USR-2028;2010-03-04;M;Gold
USR-2029;2010-04-12;F;Silver
USR-2030;2005-05-01;F;Standard
USR-2031;2006-05-16;F;Bronze
USR-2032;2005-08-05;M;Bronze
USR-2033;2006-03-04;M;Standard
USR-2034;2008-04-25;F;Standard
USR-2035;2012-09-19;M;Standard
USR-2036;2012-01-21;M;Bronze
USR-2037;2005-02-27;M;Gold
USR-2038;2005-03-11;F;Standard
USR-2039;2010-08-03;M;Gold
USR-2040;2005-12-28;M;Standard
USR-2041;2012-12-09;M;Standard
USR-2042;2010-03-14;M;Standard
USR-2043;1996-06-23;M;VIP
USR-2044;2002-10-25;F;Bronze
USR-2045;2006-01-16;F;Bronze
USR-2046;2011-10-26;M;Standard
USR-2047;2005-07-10;M;Silver
USR-2048;2005-03-25;F;Bronze
USR-2049;2003-03-26;F;Standard
USR-2050;2004-02-27;M;Bronze
USR-2051;1997-10-20;M;Standard
USR-2052;2010-10-03;M;Standard
USR-2053;2011-03-13;M;Standard
USR-2054;2006-10-07;M;Silver
USR-2055;2005-05-12;M;Standard
USR-2056;2006-10-08;M;Bronze
USR-2057;2005-01-06;F;Standard
USR-2058;2001-03-15;M;Silver
USR-2059;2005-01-16;M;Standard
USR-2060;2005-10-27;M;Standard
USR-2061;2006-03-16;F;Silver
USR-2062;2005-06-20;F;Standard
USR-2063;1998-01-14;M;Standard
USR-2064;2004-11-26;M;Standard
USR-2065;1999-06-06;M;Bronze
USR-2066;2012-08-19;M;Standard
USR-2067;2004-10-26;M;Bronze
USR-2068;2000-04-16;M;Bronze
USR-2069;2005-04-23;M;Standard
USR-2070;1997-06-13;F;Silver
USR-2071;2008-11-02;M;Silver
USR-2072;1996-01-23;M;Bronze
USR-2073;2005-07-19;M;Silver
USR-2074;2005-10-24;M;Bronze
USR-2075;2012-09-07;M;Standard
USR-2076;2003-05-16;M;Bronze
USR-2077;2005-11-28;F;Bronze
USR-2078;2004-03-26;M;Standard
USR-2079;2005-06-04;M;Silver
USR-2080;1996-05-27;M;Bronze
USR-2081;2005-06-16;M;Silver
USR-2082;2005-01-24;M;Standard
USR-2083;2007-04-15;M;Silver
USR-2084;2010-06-08;M;Silver
USR-2085;2004-12-27;M;Silver
USR-2086;2004-07-07;M;Bronze
USR-2087;2010-03-09;M;Silver
USR-2088;2005-12-15;F;Standard
USR-2089;2008-04-17;M;Bronze
USR-2090;2005-07-13;F;Silver
USR-2091;2011-08-16;M;Bronze
USR-2092;2006-07-05;M;VIP
USR-2093;2010-06-07;F;Standard
USR-2094;2006-09-13;M;Gold
USR-2095;2001-11-21;M;Bronze
USR-2096;2010-02-18;F;Standard
USR-2097;2008-01-22;F;Standard
USR-2098;2008-06-10;M;Bronze
USR-2099;1995-12-13;M;Silver
USR-2100;2004-01-18;M;Standard
USR-2101;2007-10-23;F;Silver
USR-2102;2004-03-04;M;Standard
USR-2103;2007-04-23;M;Bronze
USR-2104;2010-01-15;F;Bronze
USR-2105;2005-07-21;M;Standard
USR-2106;2008-06-09;M;Standard
USR-2107;2007-09-10;M;Standard
USR-2108;2005-10-13;M;Gold
USR-2109;2007-07-21;F;Standard
USR-2110;2008-12-08;M;Bronze
USR-2111;2002-03-14;M;Bronze
USR-2112;2005-04-18;M;Gold
USR-2113;2005-10-23;M;Bronze
USR-2114;1996-02-07;M;Standard
USR-2115;1994-08-14;M;Bronze
USR-2116;2005-01-10;M;Bronze
USR-2117;2004-05-14;M;Standard
USR-2118;2004-05-14;F;Silver
USR-2119;1995-01-11;M;Bronze
USR-2120;2007-03-23;M;Standard
USR-2121;2005-06-21;M;Bronze
USR-2122;2010-01-02;M;Bronze
USR-2123;2005-10-17;F;Standard
USR-2124;2005-08-03;M;Standard
USR-2125;2011-01-28;M;Standard
USR-2126;2010-01-28;M;Silver
USR-2127;2004-12-22;M;Gold
USR-2128;2008-12-10;M;Bronze
USR-2129;2006-02-07;M;Bronze
USR-2130;2005-01-04;M;Standard
USR-2131;1998-11-06;M;Gold
USR-2132;2005-02-28;M;Gold
USR-2133;2010-05-05;M;Gold
USR-2134;2005-10-16;M;Bronze
USR-2135;2010-05-12;M;Standard
USR-2136;2009-09-05;F;VIP
USR-2137;1994-04-12;M;Bronze
USR-2138;2005-11-18;M;Bronze
USR-2139;2002-03-23;F;Standard
USR-2140;2004-08-01;M;Standard
USR-2141;2008-12-16;F;Standard
USR-2142;2002-09-03;F;Silver
USR-2143;2008-09-11;M;Silver
USR-2144;2005-07-21;M;Silver
USR-2145;2005-08-22;M;Bronze
USR-2146;2002-02-01;M;Standard
USR-2147;2005-05-01;F;Bronze
USR-2148;1998-01-01;F;Silver
USR-2149;2006-03-11;F;Standard
USR-2150;2003-09-13;F;Silver
USR-2151;2010-10-24;M;Silver
USR-2152;2011-12-26;M;Gold
USR-2153;2006-03-16;F;Silver
USR-2154;2003-08-19;M;Bronze
USR-2155;2005-10-04;F;Silver
USR-2156;2005-08-10;F;VIP
USR-2157;2004-06-19;F;Silver
USR-2158;2010-11-08;M;Silver
USR-2159;2006-08-19;M;Standard
USR-2160;2010-11-15;M;Standard
USR-2161;1996-06-28;M;Bronze
USR-2162;2003-12-04;M;Standard
USR-2163;2010-10-17;M;Standard
USR-2164;1999-10-07;M;Bronze
USR-2165;2010-04-04;F;Standard
USR-2166;1998-03-27;M;Bronze
USR-2167;2009-09-26;M;Bronze
USR-2168;2004-11-03;M;Standard
USR-2169;2005-05-22;M;Gold
USR-2170;2010-01-11;F;Standard
USR-2171;2005-01-09;M;Standard
USR-2172;2011-01-17;M;Standard
USR-2173;2009-02-13;M;Standard
