user_id;birth_date;gender;loyalty_tier
USR-1000;2005-05-08;M;Silver
USR-1001;2005-12-23;M;Gold
USR-1002;2012-01-04;M;Bronze
USR-1003;2008-11-11;M;Bronze
USR-1004;2004-11-23;M;Silver
USR-1005;2006-04-15;F;Gold
USR-1006;2005-09-13;M;Silver
USR-1007;2002-09-15;F;Bronze
USR-1008;2010-07-12;M;Bronze
USR-1009;2005-05-17;F;Bronze
USR-1010;2003-04-16;M;Gold
USR-1011;2005-12-07;F;Gold
USR-1012;2010-09-10;M;Bronze
USR-1013;1998-05-09;M;Bronze
USR-1014;2006-12-25;M;Bronze
USR-1015;2010-01-02;M;Silver
USR-1016;2007-07-06;M;Bronze
USR-1017;2005-07-14;F;Bronze
USR-1018;2005-09-19;M;Bronze
USR-1019;2010-02-01;M;Silver
USR-1020;2003-02-08;M;Gold
USR-1021;2008-03-17;M;Silver
USR-1022;2005-01-28;M;Gold
USR-1023;2005-10-23;F;Gold
USR-1024;2007-12-13;M;Bronze
USR-1025;1994-03-22;M;Bronze
USR-1026;2010-11-05;M;Bronze
USR-1027;1995-03-09;M;Bronze
USR-1028;2003-07-05;M;Bronze
USR-1029;1995-05-07;M;Silver
USR-1030;1996-12-15;M;Bronze
USR-1031;2010-01-04;M;Bronze
USR-1032;1998-07-17;M;Silver
USR-1033;2008-12-27;M;Bronze
USR-1034;2010-02-14;M;Bronze
USR-1035;2003-12-04;F;Silver
USR-1036;2002-10-07;F;Bronze
USR-1037;2006-06-11;M;Bronze
USR-1038;2006-11-11;F;Silver
USR-1039;2006-02-24;M;Bronze
USR-1040;2007-09-18;F;Bronze
USR-1041;2010-06-23;M;Silver
USR-1042;2002-10-04;M;Silver
USR-1043;2012-04-08;M;Bronze
USR-1044;2009-06-18;M;Platinum
USR-1045;2004-11-26;M;Gold
USR-1046;2012-01-22;M;Silver
USR-1047;2003-01-03;M;Silver
USR-1048;2008-10-02;M;Bronze
USR-1049;2008-09-04;M;Gold
USR-1050;2010-08-06;F;Bronze
USR-1051;2006-05-18;F;Silver
USR-1052;2004-09-25;M;Bronze
USR-1053;2005-12-04;M;Platinum
USR-1054;2010-12-06;M;Silver
USR-1055;2005-11-10;M;Bronze
USR-1056;2010-10-07;M;Bronze
USR-1057;2005-02-09;M;Silver
USR-1058;2011-08-03;M;Bronze
USR-1059;2005-01-12;M;Bronze
USR-1060;1996-06-07;F;Bronze
USR-1061;2006-07-23;M;Silver
USR-1062;2006-02-22;M;Platinum
USR-1063;2005-12-26;F;Bronze
USR-1064;1998-06-03;M;Silver
USR-1065;2005-12-18;F;Silver
USR-1066;2005-02-02;M;Bronze
USR-1067;2008-03-11;M;Bronze
USR-1068;2005-03-23;M;Bronze
USR-1069;2005-06-13;F;Silver
USR-1070;2004-08-20;F;Platinum
USR-1071;2010-07-06;M;Bronze
USR-1072;2007-09-15;M;Bronze
USR-1073;1997-03-13;M;Bronze
USR-1074;2003-09-11;M;Silver
USR-1075;2006-10-04;F;Silver
USR-1076;2008-04-16;M;Bronze
USR-1077;2005-03-12;M;Bronze
USR-1078;2004-09-02;F;Silver
USR-1079;2009-02-09;F;Bronze
USR-1080;1995-12-25;M;Silver
USR-1081;2004-01-01;M;Silver
USR-1082;2008-04-17;M;Bronze
USR-1083;2002-05-04;F;Silver
USR-1084;2005-07-26;M;Bronze
USR-1085;2005-04-16;M;Gold
USR-1086;2006-10-16;F;Bronze
USR-1087;2011-12-26;M;Gold
USR-1088;2005-01-20;M;Bronze
USR-1089;1993-06-02;F;Bronze
USR-1090;2010-01-11;M;Bronze
USR-1091;2010-06-09;M;Gold
USR-1092;2012-12-05;M;Bronze
USR-1093;2005-10-01;M;Gold
USR-1094;2010-03-19;M;Platinum
USR-1095;2003-09-24;M;Bronze
USR-1096;2002-10-05;M;Platinum
USR-1097;1996-03-21;F;Silver
USR-1098;2009-03-03;M;Bronze
USR-1099;2007-06-03;M;Silver
USR-1100;2004-12-20;M;Gold
USR-1101;2008-08-06;F;Bronze
USR-1102;1995-09-18;M;Silver
USR-1103;2005-02-01;M;Bronze
USR-1104;2006-06-19;M;Silver
USR-1105;2005-06-04;M;Bronze
USR-1106;2011-10-14;M;Bronze
USR-1107;2004-06-24;M;Bronze
USR-1108;2002-04-10;M;Silver
USR-1109;2005-11-16;M;Bronze
USR-1110;2007-02-06;M;Silver
USR-1111;2010-03-11;M;Gold
USR-1112;2005-09-01;M;Bronze
USR-1113;2005-01-05;M;Bronze
USR-1114;2005-01-12;F;Bronze
USR-1115;2010-12-08;M;Bronze
USR-1116;2008-10-07;M;Bronze
USR-1117;1995-07-17;M;Gold
USR-1118;2010-04-08;M;Bronze
USR-1119;2004-09-25;M;Gold
USR-1120;2006-02-18;M;Bronze
USR-1121;1994-07-01;M;Bronze
USR-1122;2005-06-13;M;Bronze
USR-1123;2011-11-26;F;Bronze
USR-1124;2010-02-09;M;Bronze
USR-1125;2002-08-24;F;Gold
USR-1126;2012-11-28;M;Gold
USR-1127;2002-10-18;M;Gold
USR-1128;2008-11-27;M;Silver
USR-1129;2005-10-05;M;Silver
USR-1130;2004-07-05;M;Bronze
USR-1131;2003-02-10;M;Bronze
USR-1132;2002-03-21;M;Bronze
USR-1133;2003-08-15;M;Gold
USR-1134;1996-08-24;M;Bronze
USR-1135;2012-07-19;M;Gold
USR-1136;2007-05-20;F;Bronze
USR-1137;1996-02-25;M;Bronze
USR-1138;2005-11-18;M;Silver
USR-1139;2004-03-20;M;Bronze
USR-1140;2006-07-13;M;Bronze
USR-1141;2012-01-11;F;Bronze
USR-1142;2004-05-20;M;Bronze
USR-1143;1996-08-19;F;Bronze
USR-1144;2007-07-26;M;Bronze
USR-1145;1991-12-19;M;Gold
USR-1146;2005-08-13;M;Gold
USR-1147;2004-05-22;M;Silver
USR-1148;2010-06-04;F;Bronze
USR-1149;2006-06-14;M;Bronze
USR-1150;2005-01-11;M;Bronze
USR-1151;2003-05-20;M;Bronze
USR-1152;2006-03-28;M;Bronze
USR-1153;2010-12-07;M;Bronze
USR-1154;2008-01-28;F;Bronze
USR-1155;2005-09-25;M;Platinum
USR-1156;2005-01-20;M;Platinum
USR-1157;2008-02-09;M;Silver
USR-1158;2005-10-10;M;Bronze
USR-1159;2005-06-17;M;Bronze
USR-1160;2010-03-22;M;Platinum
USR-1161;2009-06-20;M;Silver
USR-1162;2006-03-27;M;Bronze
USR-1163;2006-01-17;M;Bronze
USR-1164;2003-08-11;F;Bronze
USR-1165;2012-06-20;M;Bronze
USR-1166;2008-05-20;M;Silver
USR-1167;2005-11-18;M;Bronze
USR-1168;1995-01-16;M;Gold
USR-1169;2012-04-27;M;Bronze
USR-1170;2004-12-13;M;Bronze
USR-1171;2008-11-25;M;Bronze
USR-1172;2003-08-20;M;Platinum
USR-1173;2004-11-10;M;Bronze
USR-1174;1995-03-21;M;Silver
USR-1175;2007-12-13;M;Bronze
USR-1176;2006-11-08;M;Gold
USR-1177;2004-10-13;M;Silver
USR-1178;1995-06-09;M;Bronze
USR-1179;2004-05-23;M;Bronze
USR-1180;2005-09-13;M;Silver
USR-1181;2003-03-20;F;Gold
USR-1182;2010-01-03;M;Silver
USR-1183;2008-05-13;M;Silver
USR-1184;2002-10-21;M;Platinum
USR-1185;2007-07-15;F;Gold
USR-1186;2003-03-20;F;Bronze
USR-1187;1996-07-05;M;Bronze
USR-1188;2005-12-13;M;Silver
USR-1189;2006-02-11;M;Silver
USR-1190;2005-08-18;M;Bronze
USR-1191;2005-03-06;M;Gold
USR-1192;2003-11-11;F;Bronze
USR-1193;2011-09-01;M;Bronze
USR-1194;2006-10-15;F;Silver
USR-1195;2006-12-01;M;Silver
USR-1196;2010-02-18;F;Silver
USR-1197;2009-10-24;M;Gold
USR-1198;1998-09-16;F;Bronze
USR-1199;1994-04-28;M;Bronze
USR-1200;1996-11-16;M;Silver
USR-1201;2006-05-16;F;Bronze
USR-1202;2012-10-11;M;Bronze
USR-1203;1996-03-12;M;Gold
USR-1204;1994-09-15;M;Bronze
USR-1205;2005-03-10;M;Bronze
USR-1206;2005-01-07;M;Silver
USR-1207;2009-01-23;M;Silver
USR-1208;2005-04-01;M;Gold
USR-1209;1997-05-07;M;Bronze
USR-1210;1994-01-24;M;Silver
USR-1211;1993-03-04;M;Bronze
USR-1212;2005-02-09;M;Gold
USR-1213;1996-03-05;M;Bronze
USR-1214;2010-07-12;M;Bronze
USR-1215;1996-02-16;M;Gold
USR-1216;2010-04-09;M;Gold
USR-1217;2011-09-05;M;Bronze
USR-1218;2011-08-27;M;Silver
USR-1219;2005-03-09;M;Silver
USR-1220;2005-09-06;M;Bronze
USR-1221;2004-04-15;M;Bronze
USR-1222;2005-01-05;F;Bronze
USR-1223;2002-11-10;M;Silver
USR-1224;2005-11-15;F;Bronze
USR-1225;1997-01-15;F;Bronze
USR-1226;2005-09-20;M;Bronze
USR-1227;2010-09-07;M;Silver
USR-1228;1996-08-21;M;Bronze
USR-1229;2007-11-11;M;Gold
USR-1230;2011-10-01;M;Platinum
USR-1231;1996-09-12;M;Gold
USR-1232;2005-11-15;M;Gold
USR-1233;2010-05-03;M;Silver
USR-1234;2005-06-27;M;Gold
USR-1235;1996-01-28;M;Bronze
USR-1236;2012-05-08;M;Gold
USR-1237;2002-06-09;M;Gold
USR-1238;1996-01-26;M;Bronze
USR-1239;1997-09-08;M;Bronze
USR-1240;1995-06-28;F;Silver
USR-1241;2004-04-03;M;Bronze
USR-1242;2005-02-07;M;Gold
USR-1243;2012-07-06;M;Gold
USR-1244;2010-07-18;M;Silver
USR-1245;2007-06-19;M;Bronze
USR-1246;2004-05-11;M;Platinum
USR-1247;2009-07-13;F;Bronze
USR-1248;2009-11-11;M;Gold
USR-1249;2003-02-23;M;Bronze
USR-1250;2011-06-22;F;Bronze
USR-1251;1996-09-24;F;Gold
USR-1252;2007-08-08;F;Bronze
USR-1253;1996-01-12;M;Silver
USR-1254;1994-05-04;M;Silver
USR-1255;2010-11-25;M;Gold
USR-1256;2004-05-07;M;Gold
USR-1257;2005-06-01;M;Silver
USR-1258;1998-10-03;M;Gold
USR-1259;2005-01-15;M;Silver
USR-1260;2004-10-14;M;Silver
USR-1261;2008-08-02;M;Bronze
USR-1262;2005-02-25;M;Silver
USR-1263;2006-11-07;F;Silver
USR-1264;2006-10-07;M;Bronze
USR-1265;2005-01-04;F;Bronze
USR-1266;2004-10-04;M;Silver
USR-1267;2011-08-07;M;Silver
USR-1268;1995-07-01;M;Bronze
USR-1269;2005-01-20;M;Bronze
USR-1270;1996-11-22;M;Bronze
USR-1271;1992-10-12;M;Gold
USR-1272;1995-04-24;M;Silver
USR-1273;2004-04-08;M;Bronze
USR-1274;2006-06-23;M;Gold
USR-1275;2007-06-14;M;Bronze
USR-1276;2007-02-24;M;Silver
USR-1277;2006-04-12;M;Bronze
USR-1278;1999-06-25;M;Gold
USR-1279;2007-07-25;M;Platinum
USR-1280;2011-03-18;M;Bronze
USR-1281;2012-10-05;F;Silver
USR-1282;2012-12-04;F;Bronze
USR-1283;1992-04-24;M;Silver
USR-1284;2003-04-26;M;Gold
USR-1285;2005-01-17;M;Silver
USR-1286;1996-08-06;M;Silver
USR-1287;2005-10-22;M;Gold
USR-1288;2001-02-14;M;Silver
USR-1289;2006-11-15;M;Gold
USR-1290;2009-10-09;M;Gold
USR-1291;2010-05-05;M;Bronze
USR-1292;2007-07-25;M;Bronze
USR-1293;2005-04-27;M;Silver
USR-1294;2005-10-21;M;Platinum
USR-1295;2008-02-07;M;Gold
USR-1296;2010-07-20;M;Bronze
USR-1297;2009-05-17;M;Silver
USR-1298;2008-01-10;M;Platinum
USR-1299;2006-12-17;F;Gold
USR-1300;2010-03-11;F;Bronze
USR-1301;2010-08-13;F;Silver
USR-1302;1997-07-28;M;Bronze
USR-1303;2005-04-26;M;Silver
USR-1304;2011-10-04;M;Bronze
USR-1305;2004-02-02;M;Bronze
USR-1306;2000-05-17;F;Platinum
USR-1307;2008-04-07;F;Silver
USR-1308;2006-09-01;F;Gold
USR-1309;2010-09-01;M;Silver
USR-1310;2002-04-15;M;Silver
USR-1311;2010-03-08;M;Silver
USR-1312;1996-09-14;M;Gold
USR-1313;2005-11-13;M;Bronze
USR-1314;2007-09-12;F;Bronze
USR-1315;2006-11-13;M;Bronze
USR-1316;2005-03-08;M;Bronze
USR-1317;2005-04-07;M;Bronze
USR-1318;2005-07-07;M;Silver
USR-1319;1993-12-21;M;Bronze
USR-1320;2005-06-08;M;Silver
USR-1321;2003-05-16;M;Silver
USR-1322;2011-02-02;M;Silver
USR-1323;2010-10-09;M;Bronze
USR-1324;2010-05-20;M;Bronze
USR-1325;2005-05-26;M;Bronze
USR-1326;2003-01-01;F;Bronze
USR-1327;2006-08-19;M;Bronze
USR-1328;2003-04-13;F;Bronze
USR-1329;1996-06-18;F;Silver
USR-1330;2005-04-24;F;Platinum
USR-1331;2006-11-12;M;Bronze
USR-1332;2008-08-26;F;Bronze
USR-1333;2008-06-27;F;Gold
USR-1334;2008-10-01;F;Bronze
USR-1335;2010-08-08;F;Bronze
USR-1336;1997-08-27;M;Bronze
USR-1337;2007-11-18;M;Bronze
USR-1338;2010-09-21;M;Bronze
USR-1339;2003-06-13;M;Bronze
USR-1340;2006-10-09;M;Silver
USR-1341;1996-10-04;M;Bronze
USR-1342;2005-01-04;M;Bronze
USR-1343;2005-03-22;M;Bronze
USR-1344;2004-12-26;F;Bronze
USR-1345;2012-03-15;M;Bronze
USR-1346;2006-10-26;M;Bronze
USR-1347;2005-08-12;M;Gold
USR-1348;2002-04-17;M;Gold
USR-1349;2005-03-23;M;Silver
USR-1350;2012-07-14;M;Bronze
USR-1351;1996-06-10;M;Bronze
USR-1352;2005-08-10;M;Gold
USR-1353;2009-01-28;M;Silver
USR-1354;2006-10-06;M;Bronze
USR-1355;2003-09-22;M;Gold
USR-1356;2010-07-11;M;Silver
USR-1357;2010-02-24;M;Platinum
USR-1358;1997-04-21;M;Silver
USR-1359;2009-12-10;M;Platinum
USR-1360;1994-11-09;M;Bronze
USR-1361;1998-12-16;M;Silver
USR-1362;2008-08-20;F;Silver
USR-1363;2005-02-17;M;Bronze
USR-1364;2006-03-28;M;Bronze
USR-1365;2008-08-07;M;Bronze
USR-1366;2005-05-25;M;Bronze
USR-1367;2004-03-20;M;Silver
USR-1368;2003-04-18;M;Gold
USR-1369;2005-08-01;F;Bronze
USR-1370;1995-01-03;F;Silver
USR-1371;2009-03-11;M;Silver
USR-1372;2003-08-23;M;Bronze
USR-1373;2005-04-15;M;Bronze
USR-1374;2012-06-03;M;Silver
USR-1375;2005-03-01;M;Bronze
USR-1376;2011-09-05;F;Platinum
USR-1377;1998-04-23;M;Bronze
USR-1378;2006-03-17;F;Platinum
USR-1379;2005-05-15;M;Bronze
USR-1380;1996-02-22;M;Gold
USR-1381;2005-12-09;M;Silver
USR-1382;1996-10-24;M;Bronze
USR-1383;2005-01-17;M;Bronze
USR-1384;2005-06-24;M;Bronze
USR-1385;2006-08-14;M;Silver
USR-1386;1996-11-18;M;Bronze
USR-1387;2008-11-07;M;Bronze
USR-1388;1996-12-18;M;Bronze
USR-1389;2005-07-16;M;Bronze
USR-1390;1999-01-13;M;Bronze
USR-1391;2012-10-04;M;Bronze
USR-1392;2010-12-24;M;Silver
USR-1393;1996-07-15;M;Gold
USR-1394;2005-12-16;M;Bronze
USR-1395;1996-01-18;M;Gold
USR-1396;2003-03-24;M;Silver
USR-1397;2003-05-10;M;Bronze
USR-1398;2005-05-14;F;Gold
USR-1399;2005-05-08;F;Silver
USR-1400;2010-02-22;M;Bronze
USR-1401;1995-02-05;F;Gold
USR-1402;2005-03-12;M;Bronze
USR-1403;1998-01-15;M;Bronze
USR-1404;2006-07-16;M;Silver
USR-1405;1998-03-20;M;Bronze
USR-1406;2010-09-03;M;Gold
USR-1407;2006-12-13;M;Platinum
USR-1408;2011-04-14;F;Silver
USR-1409;2003-07-01;M;Bronze
USR-1410;1998-01-25;F;Bronze
USR-1411;2006-04-09;M;Silver
USR-1412;2010-11-27;M;Bronze
USR-1413;1995-09-21;M;Silver
USR-1414;2007-06-07;M;Bronze
USR-1415;1999-05-14;F;Gold
USR-1416;2009-09-12;M;Bronze
USR-1417;2002-04-03;M;Bronze
USR-1418;2011-01-07;F;Gold
USR-1419;2004-08-11;F;Bronze
USR-1420;1993-05-14;M;Silver
USR-1421;2005-12-17;M;Gold
USR-1422;1997-04-17;F;Bronze
USR-1423;1996-10-05;M;Bronze
USR-1424;2010-03-03;M;Platinum
USR-1425;1993-08-02;M;Silver
USR-1426;2006-02-08;M;Gold
USR-1427;2008-06-03;M;Bronze
USR-1428;1995-04-21;M;Bronze
USR-1429;2005-08-03;M;Silver
USR-1430;2006-05-08;M;Bronze
USR-1431;2005-12-16;M;Bronze
USR-1432;2005-02-21;M;Bronze
USR-1433;2005-10-07;M;Gold
USR-1434;2005-08-07;M;Gold
USR-1435;2009-08-18;M;Bronze
USR-1436;2005-05-27;M;Bronze
USR-1437;2005-07-13;M;Bronze
USR-1438;2000-03-23;M;Gold
USR-1439;1998-05-06;M;Silver
USR-1440;2005-06-03;M;Bronze
USR-1441;2012-11-12;M;Bronze
USR-1442;1996-03-12;M;Silver
USR-1443;2005-04-14;M;Bronze
USR-1444;1996-02-08;M;Bronze
USR-1445;2010-04-03;M;Bronze
USR-1446;2005-11-21;M;Bronze
USR-1447;2003-07-11;M;Silver
USR-1448;2011-12-16;M;Bronze
USR-1449;2011-05-16;M;Silver
USR-1450;2005-12-23;M;Silver
USR-1451;1995-06-10;M;Gold
USR-1452;2005-07-28;F;Bronze
USR-1453;1996-03-04;M;Gold
USR-1454;2006-06-13;M;Gold
USR-1455;2003-06-20;M;Silver
USR-1456;2004-09-26;M;Silver
USR-1457;1996-02-10;M;Bronze
USR-1458;2006-01-16;M;Bronze
USR-1459;1996-11-16;M;Bronze
USR-1460;2010-03-11;M;Silver
USR-1461;1994-05-09;M;Silver
USR-1462;2010-12-01;M;Silver
USR-1463;2010-04-06;M;Bronze
USR-1464;2012-07-26;M;Gold
USR-1465;2004-04-08;M;Silver
USR-1466;2004-04-18;M;Silver
USR-1467;2006-04-11;M;Bronze
USR-1468;2005-01-12;M;Silver
USR-1469;1997-05-08;M;Bronze
USR-1470;1996-10-01;M;Gold
USR-1471;1997-06-12;M;Silver
USR-1472;2006-12-27;M;Bronze
USR-1473;2005-03-01;M;Bronze
USR-1474;1995-07-20;M;Bronze
USR-1475;2003-05-04;M;Bronze
USR-1476;2003-10-28;M;Silver
USR-1477;2006-06-25;M;Bronze
USR-1478;2009-10-27;M;Bronze
USR-1479;2005-04-18;M;Bronze
USR-1480;2006-01-03;M;Bronze
USR-1481;1995-05-09;M;Bronze
USR-1482;2005-07-07;F;Silver
USR-1483;2010-04-12;M;Silver
USR-1484;2005-06-12;M;Bronze
USR-1485;1996-07-02;M;Bronze
USR-1486;2010-06-15;F;Silver
USR-1487;2003-04-27;M;Bronze
USR-1488;2012-06-25;M;Silver
USR-1489;2005-03-28;M;Platinum
USR-1490;2008-10-13;M;Silver
USR-1491;1995-03-10;F;Bronze
USR-1492;1996-10-09;M;Gold
USR-1493;1996-08-08;M;Platinum
USR-1494;2005-10-11;M;Gold
USR-1495;2004-12-17;M;Gold
USR-1496;1995-11-04;M;Bronze
USR-1497;2005-04-04;M;Bronze
USR-1498;2005-09-13;M;Bronze
USR-1499;2005-01-08;F;Bronze
