user_id;birth_date;gender;loyalty_tier
USR-1000;2007-11-18;M;Bronze
USR-1001;2005-03-13;M;Bronze
USR-1002;2009-04-12;M;Silver
USR-1003;2005-08-26;F;Gold
USR-1004;1996-01-06;M;Silver
USR-1005;2006-06-21;M;Gold
USR-1006;2005-07-24;M;Gold
USR-1007;2009-05-21;F;Silver
USR-1008;2009-07-01;M;Silver
USR-1009;1996-06-17;M;Bronze
USR-1010;2004-09-22;M;Bronze
USR-1011;2009-06-23;F;Bronze
USR-1012;2005-10-11;M;Silver
USR-1013;2010-03-02;M;Bronze
USR-1014;2012-08-07;M;Bronze
USR-1015;1998-05-09;M;Bronze
USR-1016;2005-04-27;M;Bronze
USR-1017;1995-05-26;M;Silver
USR-1018;2004-07-24;M;Bronze
USR-1019;1996-05-10;M;Platinum
USR-1020;2004-10-19;F;Bronze
USR-1021;2005-10-23;M;Silver
USR-1022;2008-12-19;M;Gold
USR-1023;1996-12-11;M;Bronze
USR-1024;2008-10-02;M;Gold
USR-1025;2002-10-21;M;Bronze
USR-1026;1994-06-05;M;Bronze
USR-1027;2005-08-24;M;Gold
USR-1028;2010-05-27;M;Bronze
USR-1029;2004-01-09;M;Gold
USR-1030;2006-10-26;M;Silver
USR-1031;2010-08-22;M;Silver
USR-1032;2005-02-13;F;Bronze
USR-1033;2010-07-25;M;Bronze
USR-1034;2006-10-12;M;Bronze
USR-1035;1999-11-15;M;Bronze
USR-1036;2005-04-18;F;Silver
USR-1037;2005-09-25;M;Silver
USR-1038;2006-06-03;M;Bronze
USR-1039;2010-07-18;F;Bronze
USR-1040;1995-11-23;M;Bronze
USR-1041;2012-03-20;F;Silver
USR-1042;2012-08-06;M;Bronze
USR-1043;2010-07-22;M;Silver
USR-1044;1994-07-09;M;Bronze
USR-1045;2012-01-13;M;Gold
USR-1046;1996-06-16;M;Bronze
USR-1047;2010-09-11;M;Silver
USR-1048;2007-10-24;M;Silver
USR-1049;2006-08-15;F;Bronze
USR-1050;1997-10-16;M;Bronze
USR-1051;2007-02-26;M;Bronze
USR-1052;2005-10-13;M;Silver
USR-1053;1996-02-18;M;Bronze
USR-1054;2006-06-15;M;Silver
USR-1055;2004-07-25;M;Gold
USR-1056;2005-11-16;M;Silver
USR-1057;2010-11-22;M;Bronze
USR-1058;2007-02-26;F;Bronze
USR-1059;2004-04-06;M;Silver
USR-1060;2005-01-17;M;Bronze
USR-1061;2008-05-01;M;Silver
USR-1062;2006-12-15;M;Bronze
USR-1063;1997-10-11;M;Bronze
USR-1064;2005-03-06;M;Silver
USR-1065;2005-07-02;M;Silver
USR-1066;2010-01-01;M;Gold
USR-1067;2006-09-23;M;Silver
USR-1068;2009-12-26;F;Silver
USR-1069;2011-02-13;F;Bronze
USR-1070;2003-08-09;M;Gold
USR-1071;2011-04-24;M;Bronze
USR-1072;2007-03-17;M;Bronze
USR-1073;2009-05-27;M;Platinum
USR-1074;2009-09-01;M;Bronze
USR-1075;2005-12-25;M;Bronze
USR-1076;2010-07-14;M;Bronze
USR-1077;2005-01-06;M;Bronze
USR-1078;1996-11-22;M;Bronze
USR-1079;2004-08-27;M;Bronze
USR-1080;2004-06-10;F;Silver
USR-1081;2005-03-14;M;Bronze
USR-1082;2005-08-09;M;Bronze
USR-1083;1996-01-13;M;Gold
USR-1084;2005-12-23;F;Silver
USR-1085;2010-03-26;M;Bronze
USR-1086;2004-01-06;F;Bronze
