user_id;birth_date;gender;loyalty_tier
USR-2000;2004-01-04;M;Standard
USR-2001;2010-10-04;M;VIP
USR-2002;2010-10-09;M;Bronze
USR-2003;2002-04-23;M;Standard
USR-2004;1996-12-23;M;Bronze
USR-2005;2006-04-06;M;Silver
USR-2006;2005-05-28;M;Standard
USR-2007;2005-11-24;M;Standard
USR-2008;1997-03-01;F;Standard
USR-2009;2005-10-23;M;Standard
USR-2010;2005-12-15;M;Standard
USR-2011;1997-12-03;M;Silver
USR-2012;2011-11-12;F;Gold
USR-2013;2005-06-02;M;Silver
USR-2014;2004-01-24;M;Silver
USR-2015;1996-12-07;M;Standard
USR-2016;1998-09-15;M;Standard
USR-2017;2012-09-25;F;Bronze
USR-2018;2010-09-06;M;Bronze
USR-2019;2005-11-19;M;Bronze
USR-2020;1997-04-20;F;Silver
USR-2021;2006-07-27;M;Silver
USR-2022;2004-12-09;M;Bronze
USR-2023;2007-09-14;M;Gold
USR-2024;2010-11-15;F;Standard
USR-2025;2008-05-04;M;Standard
USR-2026;2010-11-22;F;Bronze
USR-2027;2005-09-19;M;Silver
USR-2028;2006-10-14;F;Gold
USR-2029;1993-10-03;M;Bronze
USR-2030;2008-09-10;M;Standard
USR-2031;2000-07-11;M;Standard
USR-2032;1996-11-16;M;Standard
USR-2033;1997-01-03;M;Silver
USR-2034;2005-05-12;M;Bronze
USR-2035;2004-10-26;M;Standard
USR-2036;2010-05-16;F;Silver
USR-2037;2003-08-20;M;Silver
USR-2038;2009-05-17;F;Standard
USR-2039;2012-10-11;M;Bronze
USR-2040;2007-03-22;M;Bronze
USR-2041;2005-12-15;M;Standard
USR-2042;2010-08-25;M;Standard
USR-2043;2005-02-04;M;Gold
USR-2044;1994-03-14;M;Bronze
USR-2045;1995-08-20;F;Silver
USR-2046;2005-07-24;M;Silver
USR-2047;2011-02-07;M;Gold
USR-2048;1993-08-05;M;Standard
USR-2049;2006-07-12;M;Standard
USR-2050;2004-07-03;F;Bronze
USR-2051;2010-04-16;M;Standard
USR-2052;2009-11-04;M;Bronze
USR-2053;2008-01-01;M;Standard
USR-2054;2010-04-04;M;Silver
USR-2055;2004-02-27;M;Standard
USR-2056;2006-03-17;F;Bronze
USR-2057;2006-04-07;M;Standard
USR-2058;2006-08-11;F;VIP
USR-2059;2004-06-14;F;Bronze
USR-2060;1996-03-07;M;Standard
USR-2061;2004-05-03;M;Standard
USR-2062;2005-05-04;M;Bronze
USR-2063;2010-12-24;M;Standard
USR-2064;2009-04-25;M;Standard
USR-2065;2005-08-15;M;Gold
USR-2066;2006-12-19;M;VIP
USR-2067;2010-02-18;F;Standard
USR-2068;2005-04-09;F;Bronze
USR-2069;2007-03-14;M;Standard
USR-2070;2003-12-13;F;Gold
USR-2071;1995-11-14;M;Silver
USR-2072;1998-05-14;M;Bronze
USR-2073;2005-04-01;F;Bronze
USR-2074;2011-12-22;M;Bronze
USR-2075;2005-07-25;M;Bronze
USR-2076;2006-02-23;M;Standard
USR-2077;2005-08-16;M;Silver
USR-2078;2003-05-28;F;Silver
USR-2079;2009-01-13;M;Standard
USR-2080;2001-01-19;M;Silver
USR-2081;2010-11-02;M;Bronze
USR-2082;2006-08-01;M;Standard
USR-2083;2005-06-14;M;Silver
USR-2084;2010-05-04;F;Silver
USR-2085;2004-11-25;M;Standard
USR-2086;2009-05-17;M;Bronze
USR-2087;2012-02-12;F;Gold
USR-2088;2007-12-22;M;Standard
USR-2089;2010-05-27;M;Gold
USR-2090;2010-06-08;M;Bronze
