user_id;birth_date;gender;loyalty_tier
USR-1000;2009-02-24;F;Bronze
USR-1001;2008-06-03;F;Gold
USR-1002;1993-03-22;M;Gold
USR-1003;2003-01-26;M;Silver
USR-1004;2010-05-10;F;Bronze
USR-1005;1997-08-19;F;Gold
USR-1006;2005-01-17;F;Bronze
USR-1007;2005-05-05;F;Gold
USR-1008;2004-07-19;M;Bronze
USR-1009;2011-01-01;F;Bronze
USR-1010;2001-03-28;F;Gold
USR-1011;2008-06-10;M;Silver
USR-1012;2011-08-09;M;Bronze
USR-1013;2007-05-03;M;Silver
USR-1014;2007-11-23;M;Bronze
USR-1015;2012-12-21;M;Silver
USR-1016;2005-12-25;M;Gold
USR-1017;2004-07-07;M;Gold
USR-1018;2006-01-02;M;Silver
USR-1019;2006-05-05;M;Silver
USR-1020;2004-03-03;F;Bronze
USR-1021;2002-04-13;M;Silver
USR-1022;1993-06-28;M;Bronze
USR-1023;2003-11-07;M;Silver
USR-1024;1996-12-24;M;Bronze
USR-1025;2005-11-14;M;Silver
USR-1026;2004-07-15;M;Bronze
USR-1027;2009-09-06;M;Bronze
USR-1028;2005-04-05;F;Bronze
USR-1029;2009-12-26;M;Platinum
USR-1030;1996-02-23;M;Bronze
USR-1031;2007-10-21;M;Gold
USR-1032;2009-09-27;M;Platinum
USR-1033;2009-05-17;M;Bronze
USR-1034;2006-09-13;F;Bronze
USR-1035;2007-06-14;M;Gold
USR-1036;2011-09-07;M;Bronze
USR-1037;2008-09-21;M;Gold
USR-1038;1996-12-14;M;Gold
USR-1039;2005-05-12;M;Silver
USR-1040;2012-06-02;M;Bronze
USR-1041;2008-04-20;M;Bronze
USR-1042;2007-12-14;F;Silver
USR-1043;2007-02-15;M;Gold
USR-1044;2006-12-04;M;Silver
USR-1045;2005-11-23;M;Bronze
USR-1046;1994-11-14;M;Bronze
USR-1047;2004-02-27;M;Bronze
USR-1048;2005-07-18;M;Bronze
USR-1049;2010-12-17;M;Silver
USR-1050;2005-04-08;M;Bronze
USR-1051;2011-06-12;M;Gold
USR-1052;2008-08-16;M;Silver
USR-1053;2005-11-28;M;Platinum
USR-1054;2007-02-26;M;Bronze
USR-1055;1996-06-25;M;Silver
USR-1056;2008-07-24;M;Bronze
USR-1057;2009-11-23;M;Bronze
USR-1058;2007-07-21;M;Bronze
USR-1059;1994-06-16;M;Bronze
USR-1060;2005-09-14;M;Bronze
USR-1061;2008-11-14;M;Silver
USR-1062;2012-11-06;M;Bronze
USR-1063;2001-10-28;F;Silver
USR-1064;2007-08-02;F;Bronze
USR-1065;2005-02-07;M;Gold
USR-1066;2007-12-23;M;Bronze
USR-1067;2006-10-10;M;Bronze
USR-1068;2012-04-16;M;Bronze
USR-1069;2007-06-05;M;Silver
USR-1070;1995-10-13;M;Bronze
USR-1071;2005-03-21;M;Gold
USR-1072;2009-08-03;M;Silver
USR-1073;2010-11-17;M;Silver
USR-1074;2004-07-02;M;Bronze
USR-1075;2003-01-05;M;Silver
USR-1076;2008-10-01;M;Bronze
USR-1077;2004-07-22;F;Silver
USR-1078;2005-10-15;F;Bronze
USR-1079;2006-08-13;M;Silver
USR-1080;2003-08-05;M;Silver
USR-1081;1996-12-26;M;Bronze
USR-1082;2005-06-07;F;Silver
USR-1083;1992-08-10;F;Bronze
USR-1084;2011-11-07;M;Bronze
USR-1085;2005-01-25;M;Bronze
USR-1086;2008-05-18;M;Gold
USR-1087;2009-07-17;M;Gold
USR-1088;2005-01-16;M;Platinum
USR-1089;2010-02-16;F;Gold
USR-1090;2005-12-01;M;Bronze
USR-1091;2009-07-17;M;Gold
USR-1092;2007-07-09;F;Silver
USR-1093;2010-03-13;F;Bronze
USR-1094;2004-10-24;M;Gold
USR-1095;1998-04-10;F;Silver
USR-1096;2006-03-25;M;Bronze
USR-1097;2004-02-13;M;Bronze
USR-1098;2006-06-23;M;Bronze
USR-1099;2005-06-20;F;Bronze
USR-1100;2005-05-01;M;Silver
USR-1101;2007-02-16;M;Bronze
USR-1102;2010-01-07;M;Gold
USR-1103;2005-11-13;M;Gold
USR-1104;2012-08-02;M;Silver
USR-1105;2005-03-16;M;Bronze
USR-1106;2003-08-03;M;Gold
USR-1107;1997-02-28;F;Bronze
USR-1108;2012-01-20;M;Bronze
USR-1109;2011-03-09;F;Bronze
USR-1110;2005-11-03;M;Bronze
USR-1111;2010-05-25;M;Gold
USR-1112;2005-05-12;M;Bronze
USR-1113;1996-10-17;M;Platinum
USR-1114;2009-01-09;M;Bronze
USR-1115;1996-01-07;M;Silver
USR-1116;2003-09-14;M;Platinum
USR-1117;2006-06-14;F;Bronze
USR-1118;2006-04-05;M;Silver
USR-1119;2005-11-01;M;Bronze
USR-1120;2005-09-26;M;Platinum
USR-1121;2005-04-06;F;Gold
USR-1122;1997-06-08;M;Platinum
USR-1123;2004-11-23;M;Bronze
USR-1124;2003-04-18;M;Silver
USR-1125;2006-09-27;F;Bronze
USR-1126;2009-02-26;M;Silver
USR-1127;2003-04-28;M;Bronze
USR-1128;2006-05-23;M;Silver
USR-1129;2005-10-22;M;Silver
USR-1130;2004-06-24;M;Gold
USR-1131;2005-10-19;M;Bronze
USR-1132;2004-10-03;M;Gold
USR-1133;2008-06-12;M;Silver
USR-1134;2004-05-21;M;Silver
USR-1135;1997-09-23;F;Silver
USR-1136;2004-11-23;M;Bronze
USR-1137;2005-02-13;M;Silver
USR-1138;2006-12-24;F;Bronze
USR-1139;2007-05-17;M;Bronze
USR-1140;2005-02-25;M;Bronze
USR-1141;2004-06-22;M;Silver
USR-1142;2005-06-15;M;Silver
USR-1143;2008-10-20;F;Bronze
USR-1144;2004-05-14;M;Bronze
USR-1145;2010-04-01;M;Bronze
USR-1146;1996-01-14;M;Silver
USR-1147;1999-03-26;M;Bronze
USR-1148;1993-05-11;M;Gold
USR-1149;2010-07-23;F;Bronze
USR-1150;2010-08-13;M;Bronze
USR-1151;2010-03-05;M;Bronze
USR-1152;2008-11-01;M;Silver
USR-1153;2001-04-16;F;Silver
USR-1154;2003-02-20;M;Bronze
USR-1155;2009-07-24;M;Silver
USR-1156;2005-10-25;M;Gold
USR-1157;1996-07-04;F;Silver
USR-1158;2003-11-21;M;Bronze
USR-1159;1995-06-03;F;Silver
USR-1160;1996-12-04;M;Bronze
USR-1161;2010-02-08;M;Bronze
USR-1162;1996-05-26;M;Silver
USR-1163;2012-01-17;M;Gold
USR-1164;2008-02-28;M;Gold
USR-1165;2003-04-02;M;Silver
USR-1166;2000-07-28;M;Bronze
USR-1167;2007-08-09;M;Silver
USR-1168;1999-01-11;F;Gold
USR-1169;2005-08-23;M;Bronze
USR-1170;2005-11-25;M;Silver
USR-1171;2012-03-19;M;Silver
USR-1172;2006-02-05;M;Silver
USR-1173;1996-10-08;F;Bronze
USR-1174;2008-06-23;M;Bronze
USR-1175;2009-11-17;M;Bronze
USR-1176;1996-08-27;M;Bronze
USR-1177;2010-10-09;M;Bronze
USR-1178;1996-03-06;M;Bronze
USR-1179;2004-09-13;M;Bronze
USR-1180;2004-11-03;M;Gold
USR-1181;2004-07-05;M;Bronze
USR-1182;1994-07-13;M;Gold
USR-1183;2005-10-02;M;Silver
USR-1184;2008-06-21;F;Bronze
USR-1185;2011-08-25;M;Bronze
USR-1186;2007-08-12;M;Bronze
USR-1187;2005-12-13;M;Platinum
USR-1188;2011-02-05;M;Silver
USR-1189;2004-08-24;M;Silver
USR-1190;2005-01-11;M;Bronze
USR-1191;2007-09-12;M;Gold
USR-1192;2005-02-16;M;Bronze
USR-1193;2003-04-03;F;Bronze
USR-1194;2010-12-09;M;Bronze
USR-1195;2005-11-24;F;Bronze
USR-1196;1996-12-08;M;Bronze
USR-1197;2009-10-18;M;Silver
USR-1198;2003-05-07;M;Bronze
USR-1199;2011-05-07;M;Gold
USR-1200;1996-11-26;M;Bronze
USR-1201;2006-03-21;M;Silver
USR-1202;2004-01-05;M;Silver
USR-1203;2001-06-04;M;Silver
USR-1204;2007-02-28;F;Bronze
USR-1205;2010-02-09;M;Gold
USR-1206;2010-05-02;M;Bronze
USR-1207;1997-08-20;M;Gold
USR-1208;2010-05-19;M;Bronze
USR-1209;2008-10-16;M;Bronze
USR-1210;2010-08-17;F;Bronze
USR-1211;2005-09-07;M;Silver
USR-1212;2010-06-26;M;Bronze
USR-1213;2007-01-23;M;Bronze
USR-1214;2003-03-20;M;Bronze
USR-1215;2009-10-28;M;Platinum
USR-1216;1998-09-01;M;Bronze
USR-1217;2004-07-06;M;Bronze
USR-1218;2005-07-14;M;Bronze
USR-1219;2007-02-21;M;Bronze
USR-1220;2007-04-22;M;Bronze
USR-1221;2003-12-15;M;Silver
USR-1222;2000-07-14;M;Bronze
USR-1223;2002-08-11;M;Silver
USR-1224;2011-09-22;M;Bronze
USR-1225;2005-10-02;M;Bronze
USR-1226;2012-09-05;F;Silver
USR-1227;2005-09-13;M;Bronze
USR-1228;2006-01-20;F;Bronze
USR-1229;2005-04-26;M;Bronze
USR-1230;2005-03-26;M;Bronze
USR-1231;2009-09-05;M;Silver
USR-1232;2003-02-22;M;Bronze
USR-1233;1997-09-15;M;Bronze
USR-1234;1996-07-27;M;Bronze
USR-1235;2010-03-22;M;Bronze
USR-1236;2006-04-05;M;Bronze
USR-1237;2011-03-04;M;Silver
USR-1238;2012-02-14;M;Silver
USR-1239;2005-07-20;M;Bronze
USR-1240;1997-11-28;M;Bronze
USR-1241;2010-09-01;M;Silver
USR-1242;1999-12-22;M;Platinum
USR-1243;2005-10-14;F;Silver
USR-1244;2005-01-03;M;Bronze
USR-1245;2007-02-15;M;Gold
USR-1246;2010-11-19;M;Silver
USR-1247;2010-02-15;M;Bronze
USR-1248;2006-10-07;F;Bronze
USR-1249;1996-01-03;M;Bronze
USR-1250;1995-02-26;M;Bronze
USR-1251;2001-01-02;F;Bronze
USR-1252;2008-12-03;F;Bronze
USR-1253;2008-07-18;M;Silver
USR-1254;2009-04-20;F;Silver
USR-1255;1998-07-01;M;Silver
USR-1256;2004-11-13;M;Bronze
USR-1257;2003-12-22;F;Silver
USR-1258;2008-05-21;M;Bronze
USR-1259;1997-01-14;F;Bronze
USR-1260;2005-02-27;M;Silver
