user_id;birth_date;gender;loyalty_tier
USR-1000;2012-06-23;M;Bronze
USR-1001;1998-11-21;M;Bronze
USR-1002;2005-03-19;F;Gold
USR-1003;2003-12-28;M;Bronze
USR-1004;2011-09-07;M;Bronze
USR-1005;2000-06-27;M;Bronze
USR-1006;2007-12-07;M;Bronze
USR-1007;2005-10-22;M;Silver
USR-1008;2008-02-05;M;Bronze
USR-1009;2009-12-02;F;Bronze
USR-1010;2008-12-22;F;Gold
USR-1011;1996-04-03;M;Silver
USR-1012;2007-08-11;M;Silver
USR-1013;2009-03-18;M;Gold
USR-1014;1995-06-02;M;Gold
USR-1015;2007-04-03;M;Gold
USR-1016;2004-09-28;M;Silver
USR-1017;1996-09-17;M;Bronze
USR-1018;2005-10-26;M;Gold
USR-1019;2004-12-21;M;Silver
USR-1020;1996-03-01;F;Silver
USR-1021;2002-03-17;M;Silver
USR-1022;2003-05-26;M;Silver
USR-1023;2005-10-26;M;Silver
USR-1024;2003-06-07;M;Bronze
USR-1025;2005-12-20;M;Silver
USR-1026;2005-11-25;M;Gold
USR-1027;2004-01-08;F;Silver
USR-1028;2010-01-28;M;Gold
USR-1029;2003-10-01;M;Bronze
USR-1030;1996-04-17;M;Silver
USR-1031;2006-05-25;F;Gold
USR-1032;1996-04-13;M;Silver
USR-1033;2008-08-14;M;Gold
USR-1034;2010-03-24;M;Silver
USR-1035;2011-12-08;M;Bronze
USR-1036;2002-06-23;M;Silver
USR-1037;2007-04-19;M;Bronze
USR-1038;2010-03-12;M;Gold
USR-1039;2006-09-05;M;Silver
USR-1040;2004-09-23;M;Platinum
USR-1041;2005-01-20;M;Silver
USR-1042;2005-02-11;M;Bronze
USR-1043;2008-04-09;M;Silver
USR-1044;2011-02-17;M;Silver
USR-1045;2005-06-09;M;Bronze
USR-1046;2008-05-28;M;Bronze
USR-1047;2010-04-11;M;Bronze
USR-1048;1996-10-03;F;Bronze
USR-1049;2006-08-02;M;Bronze
USR-1050;2006-08-14;M;Silver
USR-1051;1999-05-15;M;Bronze
USR-1052;2010-02-06;M;Silver
USR-1053;2012-11-03;M;Bronze
USR-1054;2005-10-04;M;Silver
USR-1055;2011-01-06;F;Platinum
USR-1056;2005-04-15;M;Silver
USR-1057;2003-03-22;M;Bronze
USR-1058;2006-02-19;M;Bronze
USR-1059;2005-04-23;M;Silver
USR-1060;2005-07-09;M;Silver
USR-1061;2005-04-28;F;Silver
USR-1062;2010-04-13;M;Bronze
USR-1063;2006-04-27;M;Bronze
USR-1064;2003-04-27;M;Silver
USR-1065;1993-04-06;M;Bronze
USR-1066;1994-12-09;M;Bronze
USR-1067;1996-11-12;M;Bronze
USR-1068;2002-02-08;M;Bronze
USR-1069;2008-05-18;M;Silver
USR-1070;2000-12-08;M;Bronze
USR-1071;2005-06-09;M;Gold
USR-1072;2005-03-08;M;Bronze
USR-1073;2008-04-02;M;Bronze
USR-1074;2005-03-21;M;Silver
USR-1075;2010-08-21;M;Bronze
USR-1076;2009-11-07;M;Bronze
USR-1077;2011-06-22;M;Silver
USR-1078;2010-01-08;M;Bronze
USR-1079;2007-03-18;M;Silver
USR-1080;2012-10-18;M;Bronze
USR-1081;2011-05-14;M;Platinum
USR-1082;1996-12-21;M;Silver
USR-1083;1998-07-13;F;Silver
USR-1084;2010-05-12;F;Gold
USR-1085;2009-06-12;M;Gold
USR-1086;2008-11-14;F;Gold
USR-1087;2011-05-22;M;Bronze
USR-1088;1996-02-17;M;Gold
USR-1089;2000-12-28;M;Silver
USR-1090;1995-03-24;F;Silver
USR-1091;2007-08-06;M;Silver
USR-1092;2005-05-13;M;Gold
USR-1093;2004-08-17;M;Bronze
USR-1094;2005-12-17;M;Silver
USR-1095;2008-09-25;M;Silver
USR-1096;1999-05-26;M;Bronze
USR-1097;2002-05-09;M;Silver
USR-1098;2009-02-23;M;Silver
