user_id;birth_date;gender;loyalty_tier
USR-1000;2011-04-22;M;Bronze
USR-1001;2011-05-02;M;Bronze
USR-1002;2008-02-26;F;Silver
USR-1003;2005-06-25;M;Platinum
USR-1004;2004-09-01;F;Bronze
USR-1005;2006-09-28;M;Bronze
USR-1006;2005-12-14;M;Bronze
USR-1007;2005-04-15;M;Bronze
USR-1008;2002-08-14;M;Bronze
USR-1009;2003-01-19;M;Platinum
USR-1010;2004-07-15;F;Bronze
USR-1011;2005-11-20;M;Silver
USR-1012;2004-10-05;M;Bronze
USR-1013;2005-05-11;M;Silver
USR-1014;2010-12-28;M;Platinum
USR-1015;2010-10-12;M;Bronze
USR-1016;1996-08-06;M;Bronze
USR-1017;2005-02-20;F;Bronze
USR-1018;2002-01-14;F;Platinum
USR-1019;2002-07-15;M;Platinum
USR-1020;1996-06-02;M;Silver
USR-1021;2003-08-26;M;Gold
USR-1022;2010-11-27;M;Silver
USR-1023;2003-04-24;M;Platinum
USR-1024;2005-01-05;M;Bronze
USR-1025;2002-04-13;M;Bronze
USR-1026;2004-09-18;F;Gold
USR-1027;2004-05-19;M;Bronze
USR-1028;2002-12-27;M;Silver
USR-1029;1998-05-24;M;Bronze
USR-1030;2008-09-01;F;Bronze
USR-1031;2003-08-16;M;Bronze
USR-1032;2001-08-16;M;Bronze
USR-1033;2005-10-22;F;Bronze
USR-1034;1993-06-27;M;Platinum
USR-1035;1995-06-09;M;Gold
USR-1036;2004-07-16;M;Silver
USR-1037;1999-08-07;M;Bronze
USR-1038;2009-06-21;M;Silver
USR-1039;2008-06-17;M;Bronze
USR-1040;2010-06-16;F;Silver
USR-1041;2005-07-13;M;Silver
USR-1042;2009-04-14;M;Silver
USR-1043;1997-05-06;M;Silver
USR-1044;2008-05-20;M;Platinum
USR-1045;2009-03-07;M;Bronze
USR-1046;2005-11-26;M;Silver
USR-1047;2007-08-04;M;Silver
USR-1048;2001-01-09;M;Bronze
USR-1049;2004-07-01;F;Bronze
USR-1050;2006-05-05;M;Silver
USR-1051;2010-10-15;M;Bronze
USR-1052;2001-11-16;M;Bronze
USR-1053;2002-07-17;M;Silver
USR-1054;2006-05-20;M;Silver
USR-1055;2005-02-09;M;Bronze
USR-1056;2007-05-18;M;Bronze
USR-1057;2012-01-17;M;Silver
USR-1058;2004-01-26;M;Silver
USR-1059;1992-01-03;M;Bronze
USR-1060;1996-03-10;M;Bronze
USR-1061;2002-01-06;F;Bronze
USR-1062;2004-03-09;M;Silver
USR-1063;2006-09-06;M;Bronze
USR-1064;2011-01-10;M;Bronze
USR-1065;2009-05-06;F;Silver
USR-1066;2006-02-11;M;Silver
USR-1067;2003-02-21;M;Silver
USR-1068;2003-07-16;M;Silver
USR-1069;2005-01-12;M;Silver
USR-1070;2005-11-03;M;Gold
USR-1071;2006-06-24;M;Silver
USR-1072;1994-04-19;M;Silver
